,_file,copyright,date,location,pano_id,status,Unnamed: 0,city,latitude,longitude,q-score,safety,Coordinates,OBJECTID,SUBDISTRIC
452,gsv_452.jpg,© Google,2018-08-01,"{'lat': 42.3234855, 'lng': -71.0861581}",LWbelDqEW4XDF8EIaFft6A,OK,11104,Boston,42.323376,-71.086136,27.562336,1,POINT (-71.086136 42.323376),55550,Residential
12032,gsv_12032.jpg,© Google,2018-09-01,"{'lat': 42.30041584397832, 'lng': -71.10592040431004}",nux9SiIaZXUogNKwVTqqLw,OK,123465,Boston,42.300446,-71.10592700000002,24.358957,0,POINT (-71.10592700000002 42.300446),54676,Open Space
19735,gsv_19735.jpg,© Google,2018-10-01,"{'lat': 42.33576369888559, 'lng': -71.07410837869773}",_yyuRDVpZjEBGcQEUELUoQ,OK,17349,Boston,42.335724,-71.074127,25.877745,1,POINT (-71.074127 42.335724),54929,Comm/Instit
16768,gsv_16768.jpg,© Google,2014-06-01,"{'lat': 42.36457700277284, 'lng': -71.05071210288622}",XbN8rkTa-pVomAYpiLkmvQ,OK,35664,Boston,42.364323,-71.050484,27.131489000000002,1,POINT (-71.050484 42.364323),54835,Mixed Use
14315,gsv_14315.jpg,© Google,2017-10-01,"{'lat': 42.37954812974849, 'lng': -71.07446406672693}",0pufuuHUO0-Nm43XAouo9A,OK,46107,Boston,42.379601,-71.07431,15.159407999999999,0,POINT (-71.07431 42.379601),54825,Industrial
15800,gsv_15800.jpg,© Google,2018-09-01,"{'lat': 42.37174006628145, 'lng': -71.06651235232307}",1G3PjKA_-L4XpGKoox6reQ,OK,40504,Boston,42.371798999999996,-71.066429,14.631857,0,POINT (-71.066429 42.371799),54818,Industrial
9530,gsv_9530.jpg,© Google,2018-09-01,"{'lat': 42.38089423067398, 'lng': -71.03925832246145}",M1MX6i-n8EMwVTBDwQX2Dg,OK,47052,Boston,42.380897999999995,-71.039413,21.891336,0,POINT (-71.039413 42.380898),55478,Residential
16571,gsv_16571.jpg,© Google,2018-09-01,"{'lat': 42.28927520054295, 'lng': -71.10320635702357}",DPL2h-KvwTq2VyYq2DBoeA,OK,118832,Boston,42.289062,-71.10311899999998,27.042976,1,POINT (-71.10311899999998 42.289062),54646,Miscellaneous
18935,gsv_18935.jpg,© Google,2018-09-01,"{'lat': 42.3139257347769, 'lng': -71.114108912136}",egiWwo1PWzaA_tUlQWlA1g,OK,7345,Boston,42.313934,-71.114098,25.360907,1,POINT (-71.114098 42.313934),55824,Business
8431,gsv_8431.jpg,© Google,2018-08-01,"{'lat': 42.31204579304642, 'lng': -71.08476028172832}",dsBzhD915ilopesxSbxtPQ,OK,6634,Boston,42.312,-71.084824,24.127501000000002,0,POINT (-71.084824 42.312),55538,Residential
797,gsv_797.jpg,© Google,2017-07-01,"{'lat': 42.27676925681786, 'lng': -71.07761316872796}",mqeYQNpHU_UX87hcm7P4LQ,OK,110964,Boston,42.276714,-71.07759899999998,27.133503,1,POINT (-71.07759899999998 42.276714),55568,Residential
18392,gsv_18392.jpg,© Google,2015-06-01,"{'lat': 42.3787106, 'lng': -71.0238347}",qOXzj_JcuidedyZh6-Zoag,OK,45540,Boston,42.378948,-71.024025,20.265741000000002,0,POINT (-71.02402499999999 42.378948),55437,Miscellaneous
10831,gsv_10831.jpg,© Google,2018-08-01,"{'lat': 42.27780376464599, 'lng': -71.06197051064356}",ZlCXmyi6Z63upR1RsEEBgA,OK,111828,Boston,42.277737,-71.061996,32.045158,1,POINT (-71.06199599999999 42.277737),54721,Open Space
17600,gsv_17600.jpg,© Google,2018-10-01,"{'lat': 42.3389669, 'lng': -71.1654312}",m3E6hmHVeYEva5aG0N7_LQ,OK,137697,Boston,42.338955,-71.165504,20.448301,0,POINT (-71.165504 42.338955),55358,Miscellaneous
2857,gsv_2857.jpg,© Google,2014-08-01,"{'lat': 42.29315547238768, 'lng': -71.07886513968197}",U4iOjav8c-g8Bu3PjUQ45w,OK,1949,Boston,42.293118,-71.079208,27.1369,1,POINT (-71.07920799999999 42.293118),54675,Residential
5999,gsv_5999.jpg,© Google,2018-08-01,"{'lat': 42.29683347133304, 'lng': -71.07828940542268}",sFqviYO_O5M_wPIx9TaLag,OK,2796,Boston,42.296721999999995,-71.078255,21.555592,0,POINT (-71.078255 42.296722),55564,Residential
19485,gsv_19485.jpg,© Google,2018-11-01,"{'lat': 42.28542537365722, 'lng': -71.12885496196068}",eVuIspxiNpYGwHOLYBHtrQ,OK,116828,Boston,42.285488,-71.12844799999998,22.359732,0,POINT (-71.12844799999998 42.285488),54271,Business
14028,gsv_14028.jpg,© Google,2018-07-01,"{'lat': 42.3555151, 'lng': -71.1386325}",y1k8d1U2Vj4bR2-PSpqrQA,OK,30542,Boston,42.355548999999996,-71.138863,26.981866999999998,1,POINT (-71.138863 42.355549),55323,Industrial
1731,gsv_1731.jpg,© Google,2014-09-01,"{'lat': 42.2651528, 'lng': -71.1530114}",9sKyVwJfCh4IAnwqTOobNg,OK,102834,Boston,42.265339000000004,-71.153221,26.16139,1,POINT (-71.153221 42.265339),54480,Residential
18192,gsv_18192.jpg,© Google,2017-07-01,"{'lat': 42.34899698025763, 'lng': -71.07557197336004}",4syGn-DsnR3iHbM5WgNMkA,OK,26164,Boston,42.349049,-71.075439,17.367770999999998,0,POINT (-71.075439 42.349049),54777,Mixed Use
12707,gsv_12707.jpg,© Google,2017-06-01,"{'lat': 42.23222067790078, 'lng': -71.12877640381863}",548gTSxQaSAE62AsD_cy2A,OK,80946,Boston,42.232189,-71.128822,16.306864,0,POINT (-71.128822 42.232189),54398,Open Space
7811,gsv_7811.jpg,© Google,2016-11-01,"{'lat': 42.253939, 'lng': -71.139537}",vZ3yLTwSibZR3qPhjNA6Dw,OK,93989,Boston,42.253963,-71.13951899999998,21.233644,0,POINT (-71.13951899999998 42.253963),54368,Residential
3847,gsv_3847.jpg,© Google,2018-08-01,"{'lat': 42.30476725905594, 'lng': -71.07356512062353}",zRZguXAXd4QW6jPMccL0rg,OK,4566,Boston,42.304848,-71.07356300000002,28.247889,1,POINT (-71.07356300000002 42.304848),55664,Residential
13947,gsv_13947.jpg,© Google,2017-07-01,"{'lat': 42.35192043877134, 'lng': -71.04692451776214}",6SvO8UDWKvdYzF5ZuivG-g,OK,28273,Boston,42.351974,-71.047104,29.12094500000001,1,POINT (-71.047104 42.351974),55424,Industrial
17282,gsv_17282.jpg,© Google,2013-08-01,"{'lat': 42.2907343, 'lng': -71.1690804}",BfP2wGWxd9ANeVhpZa35Mw,OK,119936,Boston,42.291012,-71.16954,34.504425,1,POINT (-71.16954 42.291012),54443,Miscellaneous
19850,gsv_19850.jpg,© Google,2018-07-01,"{'lat': 42.29308482637384, 'lng': -71.10084622420382}",Tv_t4pEfNlAyPE77TYtY_w,OK,120710,Boston,42.292961,-71.100868,18.690952,0,POINT (-71.10086800000001 42.292961),54654,Comm/Instit
1559,gsv_1559.jpg,© Google,2018-07-01,"{'lat': 42.30570326614307, 'lng': -71.11629763349282}",hS-DIzyz0uUZxY9Vy2d3HQ,OK,125525,Boston,42.305640999999994,-71.11644,31.217190000000002,1,POINT (-71.11644 42.305641),54235,Residential
7702,gsv_7702.jpg,© Google,2013-08-01,"{'lat': 42.2792338161392, 'lng': -71.13111064221606}",ZQMOdOAg62ODqV8HwtgbsQ,OK,112814,Boston,42.279312,-71.131264,24.358376,0,POINT (-71.131264 42.279312),54250,Residential
14358,gsv_14358.jpg,© Google,2018-08-01,"{'lat': 42.31203919161197, 'lng': -71.10596544679883}",lUdrGFQ0HvqSQ5-c1IWNhA,OK,6667,Boston,42.312,-71.105835,19.664173,0,POINT (-71.105835 42.312),55787,Industrial
19386,gsv_19386.jpg,© Google,2018-08-01,"{'lat': 42.29523389881467, 'lng': -71.08772779382642}",7OJpM9Fbk7EhNbHnUO3p3Q,OK,2437,Boston,42.295185,-71.087769,21.302933,0,POINT (-71.08776899999999 42.295185),54637,Business
4881,gsv_4881.jpg,© Google,2018-08-01,"{'lat': 42.28196044640607, 'lng': -71.08663369663688}",lxSYySxTmuvWH2aD3pok7Q,OK,114520,Boston,42.281914,-71.086609,30.066940000000002,1,POINT (-71.086609 42.281914),54673,Residential
12878,gsv_12878.jpg,© Google,2018-10-01,"{'lat': 42.35326612615941, 'lng': -71.11656454922387}",saxlzTWQKQ1l73Gajr0veQ,OK,29179,Boston,42.353275,-71.11653100000002,17.045502,0,POINT (-71.11653100000002 42.353275),55352,Open Space
11472,gsv_11472.jpg,© Google,2018-09-01,"{'lat': 42.30092321656355, 'lng': -71.10613850699833}",bOSi2g806fqfqooBnxbItw,OK,123708,Boston,42.301097999999996,-71.1063,28.586206,1,POINT (-71.1063 42.301098),54676,Open Space
12021,gsv_12021.jpg,© Google,2018-10-01,"{'lat': 42.26150491509496, 'lng': -71.16338330561246}",xzce5lseaYzRHJedWQUx0g,OK,99775,Boston,42.261435999999996,-71.16372700000002,24.118773,0,POINT (-71.16372700000002 42.261436),54476,Open Space
14848,gsv_14848.jpg,© Google,2017-06-01,"{'lat': 42.23975025455299, 'lng': -71.13167063244357}",bXe_icRt9YuuxzWzhM0NGg,OK,84087,Boston,42.239662,-71.131638,15.69331,0,POINT (-71.131638 42.239662),54402,Industrial
9732,gsv_9732.jpg,© Google,2018-08-01,"{'lat': 42.3238926734846, 'lng': -71.07549208461491}",LKqD_QdP_R91d1gpRd9dzA,OK,11313,Boston,42.324024,-71.075249,24.368748,0,POINT (-71.075249 42.324024),55525,Residential
4687,gsv_4687.jpg,© Google,2018-08-01,"{'lat': 42.3412585343864, 'lng': -71.07321640000261}",erAXgp_R53_4o8h33bylfQ,OK,20775,Boston,42.341248,-71.073189,26.522768,1,POINT (-71.073189 42.341248),54887,Residential
11024,gsv_11024.jpg,© Google,2018-08-01,"{'lat': 42.35720636687284, 'lng': -71.13494233439792}",WaOxzU3Sk5GId_BFzHGczA,OK,31466,Boston,42.357174,-71.134918,28.596391999999998,1,POINT (-71.134918 42.357174),55396,Open Space
16712,gsv_16712.jpg,© Google,2018-09-01,"{'lat': 42.35158112610083, 'lng': -71.14345597946732}",dJLQPsROCC0yHLIR1NQ95A,OK,28414,Boston,42.351974,-71.143555,25.942564,1,POINT (-71.14355500000001 42.351974),55380,Miscellaneous
18118,gsv_18118.jpg,© Google,2018-09-01,"{'lat': 42.39274288871339, 'lng': -71.0120321266553}",mRZIcl4XOFNhi2qd4fOsTw,OK,54688,Boston,42.392596999999995,-71.01164200000002,20.976976,0,POINT (-71.01164200000002 42.392597),55456,Miscellaneous
201,gsv_201.jpg,© Google,2017-07-01,"{'lat': 42.2964887, 'lng': -71.1359731}",6dATomoEiW0iH3RO6vc0hg,OK,122019,Boston,42.296211,-71.135773,28.46312,1,POINT (-71.135773 42.296211),54450,Residential
8568,gsv_8568.jpg,© Google,2013-08-01,"{'lat': 42.35608594307007, 'lng': -71.1666604663791}",mR1CvBxdPWvXvaICOD3kLQ,OK,30928,Boston,42.356196999999995,-71.166634,20.222553,0,POINT (-71.166634 42.356197),55375,Residential
5302,gsv_5302.jpg,© Google,2018-09-01,"{'lat': 42.2723036, 'lng': -71.067141}",o72RYXEMqrfBkxEYMHLZMQ,OK,107586,Boston,42.272163,-71.067093,20.989729,0,POINT (-71.067093 42.272163),55572,Residential
5811,gsv_5811.jpg,© Google,2016-06-01,"{'lat': 42.27799642564762, 'lng': -71.0976225763791}",r72Aae_ykvu-TEV5-TTQgw,OK,111691,Boston,42.277687,-71.097305,21.364143,0,POINT (-71.09730500000001 42.277687),54645,Residential
6173,gsv_6173.jpg,© Google,2016-06-01,"{'lat': 42.29666374167524, 'lng': -71.08772940595419}",m4UT3x34FVFP6zG0MxydBQ,OK,2730,Boston,42.296616,-71.0877,22.873007,0,POINT (-71.0877 42.296616),54675,Residential
4880,gsv_4880.jpg,© Google,2018-08-01,"{'lat': 42.28410568596556, 'lng': -71.05210010079097}",Na8KH4x82ZiB6ZlgUIBq0g,OK,474,Boston,42.28405,-71.05216999999998,27.477299,1,POINT (-71.05216999999998 42.28405),55691,Residential
11330,gsv_11330.jpg,© Google,2015-08-01,"{'lat': 42.32031273244976, 'lng': -71.11723662865774}",RMgGWjPcuMLVb8NcL54QcA,OK,10084,Boston,42.32045,-71.11747,28.349990999999996,1,POINT (-71.11747 42.32045),55766,Open Space
15827,gsv_15827.jpg,© Google,2018-10-01,"{'lat': 42.34705589274258, 'lng': -71.03634049704684}",gXDYVR8rPlfD5amRKVpG2w,OK,24671,Boston,42.347099,-71.036407,14.024376,0,POINT (-71.036407 42.347099),55417,Industrial
9890,gsv_9890.jpg,© Google,2018-08-01,"{'lat': 42.28597268558629, 'lng': -71.0867029385163}",loAdvL-GdsROqTUvTp-upA,OK,116957,Boston,42.285812,-71.086609,23.669716,0,POINT (-71.086609 42.285812),54674,Residential
12583,gsv_12583.jpg,© Google,2018-08-01,"{'lat': 42.28656797235579, 'lng': -71.073714943189}",AfDNBMS4AAc42-8y9G4sNw,OK,117329,Boston,42.286266,-71.07358599999998,19.799273,0,POINT (-71.07358599999998 42.286266),55629,Open Space
14174,gsv_14174.jpg,© Google,2018-08-01,"{'lat': 42.35492909823759, 'lng': -71.13536642651914}",Y-qfvCQLOxvDCAbl9pBcJg,OK,30176,Boston,42.3549,-71.135483,12.472418,0,POINT (-71.13548299999999 42.3549),55309,Industrial
4813,gsv_4813.jpg,© Google,2013-08-01,"{'lat': 42.2489816, 'lng': -71.1391283}",Yr8IdEOw2IWXKv3jrGiIQg,OK,89906,Boston,42.248764,-71.13951899999998,25.81033900000001,1,POINT (-71.13951899999998 42.248764),54385,Residential
7258,gsv_7258.jpg,© Google,2018-09-01,"{'lat': 42.3671244, 'lng': -71.0320179}",LNHk1qf4fP41RINvQLrGRA,OK,37483,Boston,42.367249,-71.031906,20.543648,0,POINT (-71.03190600000001 42.367249),55499,Residential
4704,gsv_4704.jpg,© Google,2013-08-01,"{'lat': 42.27578511349928, 'lng': -71.07675316184213}",hw3gbtDAT2V4O83sAimr4g,OK,110288,Boston,42.275738,-71.07666,25.576795999999998,1,POINT (-71.07666 42.275738),55568,Residential
4473,gsv_4473.jpg,© Google,2018-06-01,"{'lat': 42.36398524577365, 'lng': -71.05663927944147}",1cKZA19ob0RKP_f_DYSiRg,OK,35477,Boston,42.363997999999995,-71.056679,30.272228000000002,1,POINT (-71.056679 42.363998),55130,Residential
6265,gsv_6265.jpg,© Google,2017-06-01,"{'lat': 42.27626592410894, 'lng': -71.1252550902419}",y_BKD_8OEd8WwqwwtGHD6w,OK,110592,Boston,42.276061999999996,-71.124886,22.812048,0,POINT (-71.124886 42.276062),54308,Residential
7539,gsv_7539.jpg,© Google,2011-08-01,"{'lat': 42.27301152090863, 'lng': -71.16046879452612}",kgCpLBHoFF8upOvPaRR8_A,OK,108457,Boston,42.273136,-71.160347,23.688356,0,POINT (-71.160347 42.273136),54449,Residential
12195,gsv_12195.jpg,© Google,2018-10-01,"{'lat': 42.37274398153284, 'lng': -71.12783983541091}",h3HIt3ytB1nUmTkrbbfC0g,OK,41284,Boston,42.372772,-71.127792,20.721933,0,POINT (-71.127792 42.372772),55391,Open Space
6964,gsv_6964.jpg,© Google,2018-09-01,"{'lat': 42.34971239273953, 'lng': -71.16122297374378}",7Yp3lf2tIFidMhzNr3qxQQ,OK,26798,Boston,42.349697,-71.16100300000002,21.554357999999997,0,POINT (-71.16100300000002 42.349697),55293,Residential
8850,gsv_8850.jpg,© Google,2018-09-01,"{'lat': 42.3732169132704, 'lng': -71.03619806105124}",msbYKoPTf7jNDcpxCBMLjw,OK,41390,Boston,42.3731,-71.036407,22.119444,0,POINT (-71.036407 42.3731),55499,Residential
17675,gsv_17675.jpg,© Google,2014-10-01,"{'lat': 42.36051418473696, 'lng': -71.12817044695184}",dLdLhCCyB-pNVxhtvJWQPQ,OK,33414,Boston,42.360424,-71.127792,22.789839,0,POINT (-71.127792 42.360424),55342,Mixed Use
14124,gsv_14124.jpg,© Google,2017-08-01,"{'lat': 42.35112994839321, 'lng': -71.04641038370927}",77Whr0Od9iNzUcMRho5UvQ,OK,27566,Boston,42.350998,-71.046539,23.448128,0,POINT (-71.046539 42.350998),55424,Industrial
10949,gsv_10949.jpg,© Google,2018-11-01,"{'lat': 42.2968493, 'lng': -71.1202999}",Q5oYGGzwy6kbRcH8WlkuqQ,OK,122230,Boston,42.296864,-71.12001,26.006746,1,POINT (-71.12000999999999 42.296864),55833,Open Space
1169,gsv_1169.jpg,© Google,2013-08-01,"{'lat': 42.32332936660949, 'lng': -71.07980416362905}",68xVgwkcmBoUk_iHkVqFLg,OK,11093,Boston,42.323376,-71.079758,28.621890999999998,1,POINT (-71.079758 42.323376),55544,Residential
16812,gsv_16812.jpg,© Google,2018-10-01,"{'lat': 42.35032693046259, 'lng': -71.05749975832961}",KUy7bNfBbhlkYClB48z6pA,OK,27105,Boston,42.350349,-71.057426,26.565592,1,POINT (-71.05742600000001 42.350349),54826,Mixed Use
7673,gsv_7673.jpg,© Google,2018-08-01,"{'lat': 42.29073511984454, 'lng': -71.08564882659986}",FbAJwARH3QLREQW2Chpg8w,OK,119805,Boston,42.290726,-71.08564799999998,20.530029000000006,0,POINT (-71.08564799999998 42.290726),54228,Residential
14653,gsv_14653.jpg,© Google,2018-08-01,"{'lat': 42.38711270076802, 'lng': -71.07492930247705}",6Ixk9atb-Qwrsu9jOaHJ9w,OK,51223,Boston,42.387074,-71.074875,18.895108999999998,0,POINT (-71.07487500000001 42.387074),54848,Industrial
14388,gsv_14388.jpg,© deeceehawk,2019-01-01,"{'lat': 42.3485206, 'lng': -71.0516339}",CAoSLEFGMVFpcE90WWNCdjI5T2tteVRDdEtXb1pfdldQeUNPWWVqT2t2UmV0TU4y,OK,25886,Boston,42.348724,-71.05160500000002,22.110909,0,POINT (-71.05160500000002 42.348724),55422,Industrial
4673,gsv_4673.jpg,© Google,2018-08-01,"{'lat': 42.37736957782035, 'lng': -71.06285454760032}",sMiDPJJDKTncM0EbRV1NPQ,OK,44385,Boston,42.377323,-71.062866,30.744806,1,POINT (-71.062866 42.377323),54791,Residential
10281,gsv_10281.jpg,© Google,2018-08-01,"{'lat': 42.33499670577607, 'lng': -71.07640499614774}",t4CvznO6eAo_VfnRUPCthQ,OK,16936,Boston,42.335075,-71.076378,29.547283,1,POINT (-71.07637800000001 42.335075),54509,Open Space
871,gsv_871.jpg,© Google,2018-08-01,"{'lat': 42.28070875372843, 'lng': -71.06042701192328}",ND12osmZ2MYpDPa59ZniMA,OK,140,Boston,42.28064000000001,-71.06089,26.756037,1,POINT (-71.06089 42.28064000000001),55710,Residential
8409,gsv_8409.jpg,© Google,2018-08-01,"{'lat': 42.33112692272496, 'lng': -71.04276544092313}",FIkcYlQazQ-DlLPd0OclSg,OK,14507,Boston,42.331173,-71.042603,20.38327,0,POINT (-71.042603 42.331173),54595,Residential
16360,gsv_16360.jpg,© Google,2018-08-01,"{'lat': 42.35244205865451, 'lng': -71.06796236732276}",y6YiiYBoLK0TKhaB7wHyhw,OK,28531,Boston,42.352299,-71.067932,28.081065999999996,1,POINT (-71.067932 42.352299),55018,Mixed Use
14904,gsv_14904.jpg,© Google,2018-08-01,"{'lat': 42.28823972864285, 'lng': -71.07795261409215}",NqdJ1YMtSuZRgQsRfTtIKg,OK,118471,Boston,42.288189,-71.07811,22.235313,0,POINT (-71.07811 42.288189),54227,Industrial
19936,gsv_19936.jpg,© Google,2017-07-01,"{'lat': 42.3349095, 'lng': -71.0736667}",lcgqfdHgrynQ0hdzDWXUjA,OK,16721,Boston,42.334747,-71.07356300000002,22.507143,0,POINT (-71.07356300000002 42.334747),54929,Comm/Instit
3307,gsv_3307.jpg,© Google,2018-07-01,"{'lat': 42.31311445993719, 'lng': -71.10827852407}",V_m-KUywrHOuY9aSVPs9Dw,OK,7193,Boston,42.313297,-71.108086,33.845104,1,POINT (-71.108086 42.313297),54249,Residential
12487,gsv_12487.jpg,© Google,2018-11-01,"{'lat': 42.32434979985982, 'lng': -71.055543589355}",p7UQZ0dVXmwcK6JiRUvuEw,OK,11403,Boston,42.324348,-71.05555,15.148576,0,POINT (-71.05555 42.324348),54679,Open Space
3065,gsv_3065.jpg,© Google,2014-09-01,"{'lat': 42.32442387534813, 'lng': -71.09166966450667}",NmO-_uav-dw80aSjdOTyIA,OK,11458,Boston,42.324348,-71.091576,26.284423999999998,1,POINT (-71.091576 42.324348),54740,Residential
12256,gsv_12256.jpg,© Google,2018-09-01,"{'lat': 42.35820523226454, 'lng': -71.1456195917964}",1qVxvbP48I_YA9bKD5LuYA,OK,32116,Boston,42.35815,-71.145615,15.575473,0,POINT (-71.14561500000001 42.35815),55396,Open Space
9891,gsv_9891.jpg,© Google,2016-05-01,"{'lat': 42.34974335819449, 'lng': -71.14047548904794}",xn1QfMAGoyPT-q6Emc1raA,OK,26762,Boston,42.349697,-71.140739,21.232222,0,POINT (-71.140739 42.349697),55387,Residential
9758,gsv_9758.jpg,© Google,2018-09-01,"{'lat': 42.39313396398885, 'lng': -71.00728972777682}",YwYK6tgF2_Y-MwxLXtAQ4w,OK,54874,Boston,42.392925,-71.007324,24.498120999999998,0,POINT (-71.007324 42.392925),55457,Residential
791,gsv_791.jpg,© Google,2018-10-01,"{'lat': 42.3659148, 'lng': -71.0529752}",WXPSw3DL03jNy-qbRhZ0-Q,OK,36638,Boston,42.365947999999996,-71.052925,30.629948,1,POINT (-71.052925 42.365948),55111,Residential
11598,gsv_11598.jpg,© Google,2018-09-01,"{'lat': 42.34416611074358, 'lng': -71.0946955281026}",_xagTgaxAPSfaFsUBHTbXA,OK,22708,Boston,42.344173,-71.094391,28.539446,1,POINT (-71.094391 42.344173),55182,Open Space
2829,gsv_2829.jpg,© Google,2018-09-01,"{'lat': 42.35125747845073, 'lng': -71.14607108376113}",ixp_ZsglngOQwCpUMcD2pw,OK,27973,Boston,42.351321999999996,-71.14580500000002,25.518566,1,POINT (-71.14580500000002 42.351322),55379,Residential
8791,gsv_8791.jpg,© Google,2017-06-01,"{'lat': 42.25677113911021, 'lng': -71.12821588524999}",PQBAI6zuteR44q4HMLfzFw,OK,96284,Boston,42.256889,-71.12844799999998,23.765116,0,POINT (-71.12844799999998 42.256889),54363,Residential
10177,gsv_10177.jpg,© Google,2018-08-01,"{'lat': 42.32534212606807, 'lng': -71.11526830474429}",3jqOP0LK4wzrm-L2cEbI3Q,OK,11871,Boston,42.325325,-71.115402,27.908640000000002,1,POINT (-71.115402 42.325325),55766,Open Space
17747,gsv_17747.jpg,© Google,2014-06-01,"{'lat': 42.35695744082535, 'lng': -71.05056423283492}",dw5Y15aSrdVlNpkFbnoksw,OK,31356,Boston,42.357174,-71.05011,14.262837,0,POINT (-71.05011 42.357174),54833,Mixed Use
12902,gsv_12902.jpg,© Google,2011-08-01,"{'lat': 42.2698762, 'lng': -71.1273823}",x_FghHuuqc0854jiJ6_xtw,OK,105896,Boston,42.269890000000004,-71.127701,22.502766,0,POINT (-71.127701 42.26989),54362,Open Space
7925,gsv_7925.jpg,© Google,2018-11-01,"{'lat': 42.2687501, 'lng': -71.1682548}",_4CjYzTmnaBBbbUnEW8U4w,OK,105054,Boston,42.268589,-71.167854,24.444931,0,POINT (-71.16785400000001 42.268589),54449,Residential
9504,gsv_9504.jpg,© Google,2013-08-01,"{'lat': 42.26808149740795, 'lng': -71.16498268656707}",rpaeh6FWNxbIplLbeAAAQg,OK,104624,Boston,42.267936999999996,-71.164474,21.846128,0,POINT (-71.164474 42.267937),54449,Residential
10488,gsv_10488.jpg,© Google,2018-08-01,"{'lat': 42.2584607522552, 'lng': -71.1387301917229}",M1SxdzM1n-pSrfFZwi3Sjg,OK,97282,Boston,42.258186,-71.13858,30.672251,1,POINT (-71.13858 42.258186),54355,Open Space
7958,gsv_7958.jpg,© Google,2013-08-01,"{'lat': 42.27079034494793, 'lng': -71.14952839854092}",WpAbojSYSQFWznDV6dwsPA,OK,106395,Boston,42.270538,-71.14984100000002,20.288870000000006,0,POINT (-71.14984100000002 42.270538),54445,Residential
18650,gsv_18650.jpg,© Google,2017-07-01,"{'lat': 42.2763576309445, 'lng': -71.11457078034374}",Ik4Y2mb-q2tcRSNMdkIbtQ,OK,111015,Boston,42.276714,-71.11438000000003,28.701071000000002,1,POINT (-71.11438000000003 42.276714),54329,Business
12788,gsv_12788.jpg,© Google,2018-10-01,"{'lat': 42.367088, 'lng': -71.068849}",0ld0B6Z5jPyV4HH8jClaBA,OK,37534,Boston,42.367249,-71.068687,17.485884,0,POINT (-71.068687 42.367249),55109,Open Space
17441,gsv_17441.jpg,© Google,2018-10-01,"{'lat': 42.37511403156662, 'lng': -71.05408901851106}",8eUmd04Sh-CfdW2h_odYww,OK,42731,Boston,42.37505,-71.054047,18.298698,0,POINT (-71.054047 42.37505),54855,Mixed Use
4976,gsv_4976.jpg,© Google,2017-07-01,"{'lat': 42.28986050026656, 'lng': -71.16807455760876}",KJIztrSOrZWXNvyAfgo3CA,OK,119432,Boston,42.290039,-71.168228,25.107332,1,POINT (-71.168228 42.290039),54446,Residential
19996,gsv_19996.jpg,© Michael Neelon,2017-07-01,"{'lat': 42.329631710439, 'lng': -71.111508352076}",CAoSLEFGMVFpcE1KZ29FVFlTUExLVXNybXJmRkZQTjhvcjVzRFgwT2JjY0dpU00t,OK,13685,Boston,42.329547999999996,-71.111465,23.293701000000002,0,POINT (-71.111465 42.329548),54771,Comm/Instit
3740,gsv_3740.jpg,© Google,2013-08-01,"{'lat': 42.28836266803695, 'lng': -71.16965089996569}",XC1KdLMwgytktB9d1JjAfw,OK,118603,Boston,42.288414,-71.16954,25.45056,1,POINT (-71.16954 42.288414),54446,Residential
19438,gsv_19438.jpg,© Lee Toma,2017-09-01,"{'lat': 42.28493593168891, 'lng': -71.0400570247353}",CAoSLEFGMVFpcE81blVsR3BsSnVoclZaczJDWWp3Ti1YdHJPcWRBRXNWOUhPdWV6,OK,116384,Boston,42.28484,-71.039513,18.384929999999997,0,POINT (-71.039513 42.28484),55739,Business
